name,team,position,price,gw,opponent,home,minutes,points,goals,assists,xG,xA,xGC,CS,BPS,YC,RC,fixture_id,kickoff_time
Virgil van Dijk,Liverpool,Defender,6.1,25,Man City,True,90,0,0,0,0.00,0.02,2.91,0,0,1,0,247,2026-02-08T16:30:00Z
Virgil van Dijk,Liverpool,Defender,6.1,26,Sunderland,False,90,17,1,0,0.79,0.01,0.63,1,45,0,0,258,2026-02-11T20:15:00Z
Virgil van Dijk,Liverpool,Defender,6.1,27,Nott'm Forest,False,90,11,0,1,0.13,0.01,1.19,1,34,0,0,267,2026-02-22T14:00:00Z
Virgil van Dijk,Liverpool,Defender,6.1,28,West Ham,True,90,7,1,0,0.20,0.14,1.86,0,22,0,0,277,2026-02-28T15:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,1,Bournemouth,True,90,1,0,0,0.00,0.00,1.70,0,6,0,0,1,2025-08-15T19:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,2,Newcastle,False,90,0,0,0,0.00,0.01,0.93,0,5,1,0,19,2025-08-25T19:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,3,Arsenal,True,78,6,0,0,0.00,0.00,0.40,1,26,0,0,25,2025-08-31T15:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,4,Burnley,False,86,9,0,0,0.49,0.05,0.13,1,29,0,0,34,2025-09-14T13:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,5,Everton,True,90,4,0,0,0.04,0.00,0.70,0,9,0,0,46,2025-09-20T11:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,6,Crystal Palace,False,73,3,0,0,0.07,0.06,2.20,0,14,1,0,54,2025-09-27T14:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,7,Chelsea,False,55,1,0,0,0.00,0.00,0.14,0,10,0,0,65,2025-10-04T16:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,8,Man Utd,True,90,3,0,0,0.01,0.19,1.34,0,11,0,0,75,2025-10-19T15:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,9,Brentford,False,90,3,0,0,0.00,0.01,2.75,0,8,0,0,84,2025-10-25T19:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,10,Aston Villa,True,90,8,0,0,0.13,0.01,0.41,1,21,0,0,95,2025-11-01T20:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,11,Man City,False,90,1,0,0,0.00,0.01,1.60,0,3,0,0,106,2025-11-09T16:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,12,Nott'm Forest,True,54,0,0,0,0.00,0.01,0.68,0,1,0,0,117,2025-11-22T15:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,13,West Ham,False,90,8,0,0,0.00,0.01,0.29,1,27,0,0,130,2025-11-30T14:05:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,14,Sunderland,True,90,4,0,0,0.02,0.01,0.41,0,19,0,0,137,2025-12-03T20:15:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,15,Leeds,False,90,1,0,0,0.05,0.02,1.51,0,4,0,0,146,2025-12-06T17:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,16,Brighton,True,90,9,0,0,0.00,0.01,1.90,1,30,1,0,156,2025-12-13T15:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,17,Spurs,False,90,1,0,0,0.00,0.01,1.07,0,5,1,0,169,2025-12-20T17:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,18,Wolves,True,90,2,0,0,0.00,0.02,1.07,0,10,0,0,176,2025-12-27T15:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,19,Leeds,True,90,7,0,0,0.00,0.23,0.68,1,28,0,0,186,2026-01-01T17:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,20,Fulham,False,90,1,0,0,0.00,0.04,0.75,0,10,0,0,195,2026-01-04T15:15:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,21,Arsenal,False,90,7,0,0,0.00,0.01,0.57,1,27,1,0,201,2026-01-08T20:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,22,Burnley,True,90,2,0,0,0.00,0.10,0.40,0,12,0,0,215,2026-01-17T15:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,23,Bournemouth,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,222,2026-01-24T17:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,24,Newcastle,True,90,11,1,0,0.22,0.00,0.36,0,29,0,0,235,2026-01-31T20:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,25,Man City,True,90,1,0,0,0.00,0.02,2.91,0,9,0,0,247,2026-02-08T16:30:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,26,Sunderland,False,90,6,0,0,0.02,0.02,0.63,1,26,0,0,258,2026-02-11T20:15:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,27,Nott'm Forest,False,90,9,0,0,0.00,0.02,1.19,1,32,0,0,267,2026-02-22T14:00:00Z
Ibrahima Konaté,Liverpool,Defender,5.5,28,West Ham,True,90,1,0,0,0.00,0.01,1.86,0,12,0,0,277,2026-02-28T15:00:00Z
Conor Bradley,Liverpool,Defender,4.9,1,Bournemouth,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,1,2025-08-15T19:00:00Z
Conor Bradley,Liverpool,Defender,4.9,2,Newcastle,False,10,0,0,0,0.00,0.01,0.16,0,-7,1,0,19,2025-08-25T19:00:00Z
Conor Bradley,Liverpool,Defender,4.9,3,Arsenal,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,25,2025-08-31T15:30:00Z
Conor Bradley,Liverpool,Defender,4.9,4,Burnley,False,45,0,0,0,0.02,0.08,0.01,0,6,1,0,34,2025-09-14T13:00:00Z
Conor Bradley,Liverpool,Defender,4.9,5,Everton,True,90,2,0,0,0.04,0.04,0.70,0,6,0,0,46,2025-09-20T11:30:00Z
Conor Bradley,Liverpool,Defender,4.9,6,Crystal Palace,False,45,1,0,0,0.00,0.01,2.07,0,7,0,0,54,2025-09-27T14:00:00Z
Conor Bradley,Liverpool,Defender,4.9,7,Chelsea,False,45,0,0,0,0.00,0.00,0.11,0,-7,1,0,65,2025-10-04T16:30:00Z
Conor Bradley,Liverpool,Defender,4.9,8,Man Utd,True,61,2,0,0,0.00,0.03,0.70,0,7,0,0,75,2025-10-19T15:30:00Z
Conor Bradley,Liverpool,Defender,4.9,9,Brentford,False,61,4,0,1,0.00,0.02,2.37,0,9,0,0,84,2025-10-25T19:00:00Z
Conor Bradley,Liverpool,Defender,4.9,10,Aston Villa,True,90,6,0,0,0.01,0.08,0.41,1,22,0,0,95,2025-11-01T20:00:00Z
Conor Bradley,Liverpool,Defender,4.9,11,Man City,False,82,0,0,0,0.00,0.26,1.53,0,5,1,0,106,2025-11-09T16:30:00Z
Conor Bradley,Liverpool,Defender,4.9,12,Nott'm Forest,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,117,2025-11-22T15:00:00Z
Conor Bradley,Liverpool,Defender,4.9,13,West Ham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,130,2025-11-30T14:05:00Z
Conor Bradley,Liverpool,Defender,4.9,14,Sunderland,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,137,2025-12-03T20:15:00Z
Conor Bradley,Liverpool,Defender,4.9,15,Leeds,False,67,5,0,0,0.00,0.17,0.31,1,25,1,0,146,2025-12-06T17:30:00Z
Conor Bradley,Liverpool,Defender,4.9,16,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,156,2025-12-13T15:00:00Z
Conor Bradley,Liverpool,Defender,4.9,17,Spurs,False,45,1,0,0,0.00,0.02,0.49,0,4,0,0,169,2025-12-20T17:30:00Z
Conor Bradley,Liverpool,Defender,4.9,18,Wolves,True,29,1,0,0,0.00,0.00,0.19,0,10,0,0,176,2025-12-27T15:00:00Z
Conor Bradley,Liverpool,Defender,4.9,19,Leeds,True,78,6,0,0,0.08,0.01,0.52,1,23,0,0,186,2026-01-01T17:30:00Z
Conor Bradley,Liverpool,Defender,4.9,20,Fulham,False,90,8,0,1,0.00,0.10,0.75,0,23,0,0,195,2026-01-04T15:15:00Z
Conor Bradley,Liverpool,Defender,4.9,21,Arsenal,False,90,6,0,0,0.03,0.01,0.45,1,24,0,0,201,2026-01-08T20:00:00Z
Conor Bradley,Liverpool,Defender,4.9,22,Burnley,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,215,2026-01-17T15:00:00Z
Conor Bradley,Liverpool,Defender,4.9,23,Bournemouth,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,222,2026-01-24T17:30:00Z
Conor Bradley,Liverpool,Defender,4.9,24,Newcastle,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,235,2026-01-31T20:00:00Z
Conor Bradley,Liverpool,Defender,4.9,25,Man City,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,247,2026-02-08T16:30:00Z
Conor Bradley,Liverpool,Defender,4.9,26,Sunderland,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,258,2026-02-11T20:15:00Z
Conor Bradley,Liverpool,Defender,4.9,27,Nott'm Forest,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,267,2026-02-22T14:00:00Z
Conor Bradley,Liverpool,Defender,4.9,28,West Ham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,277,2026-02-28T15:00:00Z
Joe Gomez,Liverpool,Defender,4.9,1,Bournemouth,True,18,1,0,0,0.00,0.00,0.21,0,-1,0,0,1,2025-08-15T19:00:00Z
Joe Gomez,Liverpool,Defender,4.9,2,Newcastle,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,19,2025-08-25T19:00:00Z
Joe Gomez,Liverpool,Defender,4.9,3,Arsenal,True,11,1,0,0,0.00,0.00,0.09,0,6,0,0,25,2025-08-31T15:30:00Z
Joe Gomez,Liverpool,Defender,4.9,4,Burnley,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,34,2025-09-14T13:00:00Z
Joe Gomez,Liverpool,Defender,4.9,5,Everton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,46,2025-09-20T11:30:00Z
Joe Gomez,Liverpool,Defender,4.9,6,Crystal Palace,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,54,2025-09-27T14:00:00Z
Joe Gomez,Liverpool,Defender,4.9,7,Chelsea,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,65,2025-10-04T16:30:00Z
Joe Gomez,Liverpool,Defender,4.9,8,Man Utd,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,75,2025-10-19T15:30:00Z
Joe Gomez,Liverpool,Defender,4.9,9,Brentford,False,7,1,0,0,0.13,0.07,0.21,0,2,0,0,84,2025-10-25T19:00:00Z
Joe Gomez,Liverpool,Defender,4.9,10,Aston Villa,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,95,2025-11-01T20:00:00Z
Joe Gomez,Liverpool,Defender,4.9,11,Man City,False,7,1,0,0,0.00,0.00,0.06,0,2,0,0,106,2025-11-09T16:30:00Z
Joe Gomez,Liverpool,Defender,4.9,12,Nott'm Forest,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,117,2025-11-22T15:00:00Z
Joe Gomez,Liverpool,Defender,4.9,13,West Ham,False,90,11,0,1,0.00,0.31,0.29,1,39,0,0,130,2025-11-30T14:05:00Z
Joe Gomez,Liverpool,Defender,4.9,14,Sunderland,True,64,5,0,0,0.05,0.07,0.22,1,18,1,0,137,2025-12-03T20:15:00Z
Joe Gomez,Liverpool,Defender,4.9,15,Leeds,False,22,-1,0,0,0.00,0.00,1.19,0,-12,1,0,146,2025-12-06T17:30:00Z
Joe Gomez,Liverpool,Defender,4.9,16,Brighton,True,25,4,0,1,0.00,0.08,0.71,0,18,0,0,156,2025-12-13T15:00:00Z
Joe Gomez,Liverpool,Defender,4.9,17,Spurs,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,169,2025-12-20T17:30:00Z
Joe Gomez,Liverpool,Defender,4.9,18,Wolves,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,176,2025-12-27T15:00:00Z
Joe Gomez,Liverpool,Defender,4.9,19,Leeds,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,186,2026-01-01T17:30:00Z
Joe Gomez,Liverpool,Defender,4.9,20,Fulham,False,1,1,0,0,0.00,0.00,0.04,0,-2,0,0,195,2026-01-04T15:15:00Z
Joe Gomez,Liverpool,Defender,4.9,21,Arsenal,False,1,1,0,0,0.00,0.00,0.12,0,3,0,0,201,2026-01-08T20:00:00Z
Joe Gomez,Liverpool,Defender,4.9,22,Burnley,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,215,2026-01-17T15:00:00Z
Joe Gomez,Liverpool,Defender,4.9,23,Bournemouth,False,33,0,0,0,0.00,0.01,0.63,0,-3,0,0,222,2026-01-24T17:30:00Z
Joe Gomez,Liverpool,Defender,4.9,24,Newcastle,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,235,2026-01-31T20:00:00Z
Joe Gomez,Liverpool,Defender,4.9,25,Man City,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,247,2026-02-08T16:30:00Z
Joe Gomez,Liverpool,Defender,4.9,26,Sunderland,False,21,1,0,0,0.00,0.00,0.20,0,3,0,0,258,2026-02-11T20:15:00Z
Joe Gomez,Liverpool,Defender,4.9,27,Nott'm Forest,False,7,1,0,0,0.00,0.01,0.29,0,3,0,0,267,2026-02-22T14:00:00Z
Joe Gomez,Liverpool,Defender,4.9,28,West Ham,True,76,1,0,0,0.05,0.05,1.69,0,6,0,0,277,2026-02-28T15:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,1,Bournemouth,True,90,8,1,0,0.26,0.11,1.70,0,36,0,0,1,2025-08-15T19:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,2,Newcastle,False,90,5,0,1,0.00,0.21,0.93,0,24,0,0,19,2025-08-25T19:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,3,Arsenal,True,90,3,0,0,0.05,0.03,0.49,1,5,0,0,25,2025-08-31T15:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,4,Burnley,False,90,9,1,0,0.79,0.15,0.13,1,26,0,0,34,2025-09-14T13:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,5,Everton,True,90,5,0,1,0.12,0.19,0.70,0,14,0,0,46,2025-09-20T11:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,6,Crystal Palace,False,90,2,0,0,0.49,0.04,2.92,0,-2,0,0,54,2025-09-27T14:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,7,Chelsea,False,90,2,0,0,0.26,0.27,1.00,0,4,0,0,65,2025-10-04T16:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,8,Man Utd,True,84,2,0,0,0.41,0.14,0.91,0,10,0,0,75,2025-10-19T15:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,9,Brentford,False,90,6,1,0,0.68,0.06,2.75,0,15,1,0,84,2025-10-25T19:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,10,Aston Villa,True,90,10,1,0,0.22,0.13,0.41,1,31,0,0,95,2025-11-01T20:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,11,Man City,False,90,2,0,0,0.44,0.16,1.60,0,4,0,0,106,2025-11-09T16:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,12,Nott'm Forest,True,90,2,0,0,0.21,0.30,1.58,0,5,0,0,117,2025-11-22T15:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,13,West Ham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,130,2025-11-30T14:05:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,14,Sunderland,True,45,1,0,0,0.05,0.11,0.25,0,7,0,0,137,2025-12-03T20:15:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,15,Leeds,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,146,2025-12-06T17:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,16,Brighton,True,64,7,0,1,0.67,0.52,1.19,1,27,0,0,156,2025-12-13T15:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,17,Spurs,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,169,2025-12-20T17:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,18,Wolves,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,176,2025-12-27T15:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,19,Leeds,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,186,2026-01-01T17:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,20,Fulham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,195,2026-01-04T15:15:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,21,Arsenal,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,201,2026-01-08T20:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,22,Burnley,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,215,2026-01-17T15:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,23,Bournemouth,False,90,5,0,1,0.35,0.52,2.35,0,12,0,0,222,2026-01-24T17:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,24,Newcastle,True,83,5,0,1,0.43,0.16,0.36,0,16,0,0,235,2026-01-31T20:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,25,Man City,True,90,2,0,0,0.33,0.40,2.91,0,4,0,0,247,2026-02-08T16:30:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,26,Sunderland,False,90,6,0,1,0.42,0.25,0.63,1,21,0,0,258,2026-02-11T20:15:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,27,Nott'm Forest,False,76,3,0,0,0.00,0.23,0.90,1,12,0,0,267,2026-02-22T14:00:00Z
Mohamed Salah,Liverpool,Midfielder,14.0,28,West Ham,True,90,2,0,0,0.19,0.30,1.86,0,7,0,0,277,2026-02-28T15:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,1,Bournemouth,True,81,2,0,0,0.14,0.28,1.70,0,14,0,0,1,2025-08-15T19:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,2,Newcastle,False,79,2,0,0,0.05,0.10,0.78,0,9,0,0,19,2025-08-25T19:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,3,Arsenal,True,88,3,0,0,0.18,0.06,0.40,1,18,0,0,25,2025-08-31T15:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,4,Burnley,False,86,3,0,0,0.15,0.26,0.13,1,8,0,0,34,2025-09-14T13:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,5,Everton,True,29,0,0,0,0.00,0.03,0.04,0,-2,1,0,46,2025-09-20T11:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,6,Crystal Palace,False,73,2,0,0,0.48,0.04,2.20,0,9,0,0,54,2025-09-27T14:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,7,Chelsea,False,45,1,0,0,0.00,0.10,0.89,0,7,0,0,65,2025-10-04T16:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,8,Man Utd,True,28,1,0,0,0.00,0.10,0.64,0,6,0,0,75,2025-10-19T15:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,9,Brentford,False,82,2,0,0,0.18,0.13,2.54,0,11,0,0,84,2025-10-25T19:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,10,Aston Villa,True,13,1,0,0,0.00,0.00,0.11,0,4,0,0,95,2025-11-01T20:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,11,Man City,False,82,2,0,0,0.10,0.08,1.53,0,9,0,0,106,2025-11-09T16:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,12,Nott'm Forest,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,117,2025-11-22T15:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,13,West Ham,False,74,3,0,0,0.06,0.14,0.15,1,14,0,0,130,2025-11-30T14:05:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,14,Sunderland,True,90,7,0,1,0.70,0.16,0.41,0,24,0,0,137,2025-12-03T20:15:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,15,Leeds,False,67,3,0,0,0.00,0.06,0.31,1,11,0,0,146,2025-12-06T17:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,16,Brighton,True,77,5,0,0,0.05,0.14,1.68,1,26,0,0,156,2025-12-13T15:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,17,Spurs,False,90,8,0,1,0.12,0.21,1.07,0,33,0,0,169,2025-12-20T17:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,18,Wolves,True,90,10,1,0,0.75,0.38,1.07,0,45,0,0,176,2025-12-27T15:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,19,Leeds,True,65,3,0,0,0.62,0.07,0.52,1,12,0,0,186,2026-01-01T17:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,20,Fulham,False,75,10,1,0,0.45,0.44,0.38,0,31,0,0,195,2026-01-04T15:15:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,21,Arsenal,False,90,3,0,0,0.00,0.03,0.57,1,17,0,0,201,2026-01-08T20:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,22,Burnley,True,90,10,1,0,0.52,0.59,0.40,0,33,0,0,215,2026-01-17T15:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,23,Bournemouth,False,90,2,0,0,0.09,0.12,2.35,0,6,0,0,222,2026-01-24T17:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,24,Newcastle,True,86,12,1,1,0.22,0.45,0.36,0,46,0,0,235,2026-01-31T20:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,25,Man City,True,90,2,0,0,0.16,0.03,2.91,0,8,0,0,247,2026-02-08T16:30:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,26,Sunderland,False,90,3,0,0,0.62,0.10,0.63,1,13,0,0,258,2026-02-11T20:15:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,27,Nott'm Forest,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,267,2026-02-22T14:00:00Z
Florian Wirtz,Liverpool,Midfielder,8.3,28,West Ham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,277,2026-02-28T15:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,1,Bournemouth,True,90,7,1,0,0.20,0.44,1.70,0,34,0,0,1,2025-08-15T19:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,2,Newcastle,False,90,10,0,2,0.06,0.07,0.93,0,29,0,0,19,2025-08-25T19:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,3,Arsenal,True,90,3,0,0,0.05,0.01,0.49,1,10,0,0,25,2025-08-31T15:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,4,Burnley,False,90,3,0,0,0.21,0.32,0.13,1,14,0,0,34,2025-09-14T13:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,5,Everton,True,60,2,0,0,0.08,0.10,0.66,0,10,0,0,46,2025-09-20T11:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,6,Crystal Palace,False,45,1,0,0,0.15,0.02,0.85,0,2,0,0,54,2025-09-27T14:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,7,Chelsea,False,90,7,1,0,0.55,0.38,1.00,0,32,0,0,65,2025-10-04T16:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,8,Man Utd,True,90,7,1,0,1.47,0.09,1.34,0,20,0,0,75,2025-10-19T15:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,9,Brentford,False,60,2,0,0,0.04,0.48,2.37,0,14,0,0,84,2025-10-25T19:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,10,Aston Villa,True,90,3,0,0,0.17,0.14,0.41,1,11,0,0,95,2025-11-01T20:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,11,Man City,False,34,1,0,0,0.15,0.02,0.27,0,-2,0,0,106,2025-11-09T16:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,12,Nott'm Forest,True,90,2,0,0,0.36,0.05,1.58,0,10,0,0,117,2025-11-22T15:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,13,West Ham,False,90,14,1,1,0.36,0.50,0.29,1,41,0,0,130,2025-11-30T14:05:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,14,Sunderland,True,45,1,0,0,0.02,0.04,0.16,0,-1,0,0,137,2025-12-03T20:15:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,15,Leeds,False,82,2,0,0,0.18,0.10,1.24,0,11,0,0,146,2025-12-06T17:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,16,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,156,2025-12-13T15:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,17,Spurs,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,169,2025-12-20T17:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,18,Wolves,True,4,1,0,0,0.03,0.00,0.00,0,2,0,0,176,2025-12-27T15:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,19,Leeds,True,24,1,0,0,0.03,0.02,0.16,0,1,0,0,186,2026-01-01T17:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,20,Fulham,False,90,6,1,0,0.59,0.04,0.71,0,17,1,0,195,2026-01-04T15:15:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,21,Arsenal,False,90,3,0,0,0.09,0.01,0.57,1,9,0,0,201,2026-01-08T20:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,22,Burnley,True,77,2,0,0,0.25,0.41,0.30,0,21,0,0,215,2026-01-17T15:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,23,Bournemouth,False,73,2,0,0,0.05,0.17,1.15,0,9,0,0,222,2026-01-24T17:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,24,Newcastle,True,90,4,0,0,0.03,0.08,0.36,0,15,0,0,235,2026-01-31T20:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,25,Man City,True,84,2,0,0,0.00,0.30,1.81,0,9,0,0,247,2026-02-08T16:30:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,26,Sunderland,False,74,3,0,0,0.13,0.29,0.53,1,12,0,0,258,2026-02-11T20:15:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,27,Nott'm Forest,False,76,3,0,0,0.04,0.02,0.90,1,12,0,0,267,2026-02-22T14:00:00Z
Cody Gakpo,Liverpool,Midfielder,7.3,28,West Ham,True,90,6,1,0,0.34,0.06,1.86,0,17,1,0,277,2026-02-28T15:00:00Z
Alexis Mac Allister,Liverpool,Midfielder,6.2,1,Bournemouth,True,71,5,0,1,0.03,0.02,1.49,0,27,0,0,1,2025-08-15T19:00:00Z
Alexis Mac Allister,Liverpool,Midfielder,6.2,2,Newcastle,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,19,2025-08-25T19:00:00Z
Alexis Mac Allister,Liverpool,Midfielder,6.2,3,Arsenal,True,60,3,0,0,0.05,0.05,0.31,1,7,0,0,25,2025-08-31T15:30:00Z
Alexis Mac Allister,Liverpool,Midfielder,6.2,4,Burnley,False,45,1,0,0,0.00,0.03,0.12,0,10,0,0,34,2025-09-14T13:00:00Z
